departement,categorie,indicateur,date,annee,nombre,taux,population,unite,rate_unit
59,Agression Verbale,,2021-03-19,2021,,,,,
69,Réquisition FO,,2021-03-19,2021,,,,,
94,Vol sur un tiers,,2021-03-19,2021,,,,,
77,Agression Physique,,2021-03-19,2021,,,,,
75,Vol sur un tiers,,2021-03-18,2021,,,,,
73,Vandalisme,,2021-03-18,2021,,,,,
69,Cyberattaque,,2021-03-18,2021,,,,,
75,Vol sur un tiers,,2021-03-17,2021,,,,,
75,Fraude GR,,2021-03-17,2021,,,,,
79,Divers,,2021-03-17,2021,,,,,
69,Vol Carburant,,2021-03-16,2021,,,,,
62,Agression Verbale,,2021-03-15,2021,,,,,
59,Agression Verbale,,2021-03-15,2021,,,,,
77,Réquisition FO,,2021-03-15,2021,,,,,
34,Agression Physique,,2021-03-12,2021,,,,,
59,Agression Physique,,2021-03-12,2021,,,,,
93,Divers,,2021-03-12,2021,,,,,
92,Agression Verbale,,2021-03-11,2021,,,,,
33,Réquisition FO,,2021-03-11,2021,,,,,
19,Réquisition FO,,2021-03-11,2021,,,,,
26,Vandalisme,,2021-03-11,2021,,,,,
63,Vandalisme,,2021-03-10,2021,,,,,
13,Réquisition FO,,2021-03-10,2021,,,,,
77,Agression Verbale,,2021-03-10,2021,,,,,
69,Vol,,2021-03-10,2021,,,,,
77,Vol,,2021-03-10,2021,,,,,
92,Réquisition FO,,2021-03-10,2021,,,,,
78,Vol,,2021-03-10,2021,,,,,
94,Agression Verbale,,2021-03-09,2021,,,,,
75,Vandalisme,,2021-03-09,2021,,,,,
59,Divers,,2021-03-09,2021,,,,,
33,Vol,,2021-03-08,2021,,,,,
92,Vandalisme,,2021-03-08,2021,,,,,
95,Divers,,2021-03-08,2021,,,,,
60,Vandalisme,,2021-03-08,2021,,,,,
57,Rassemblements individus,,2021-03-07,2021,,,,,
81,Réquisition FO,,2021-03-06,2021,,,,,
83,Bagarre,,2021-03-06,2021,,,,,
78,Tentative agression physique,,2021-03-06,2021,,,,,
44,Bagarre,,2021-03-05,2021,,,,,
93,Agression Verbale,,2021-03-04,2021,,,,,
42,Agression Verbale,,2021-03-04,2021,,,,,
67,Agression Verbale,,2021-03-03,2021,,,,,
11,Réquisition FO,,2021-03-03,2021,,,,,
89,Vol sur un tiers,,2021-03-03,2021,,,,,
62,Réquisition FO,,2021-03-02,2021,,,,,
33,Agression Verbale,,2021-03-02,2021,,,,,
93,Menaces de mort réitérées,,2021-03-02,2021,,,,,
44,Vandalisme,,2021-03-02,2021,,,,,
91,Vol,,2021-03-02,2021,,,,,
75,Agression Verbale,,2021-03-01,2021,,,,,
13,Braquage,,2021-03-01,2021,,,,,
69,Vol Carburant,,2021-02-28,2021,,,,,
69,Vol Carburant,,2021-02-27,2021,,,,,
69,Rassemblements véhicules,,2021-02-27,2021,,,,,
44,Rixe entre bandes,,2021-02-26,2021,,,,,
60,Réquisition FO,,2021-02-26,2021,,,,,
93,Divers,,2021-02-26,2021,,,,,
53,Agression Verbale,,2021-02-25,2021,,,,,
59,Agression Physique,,2021-02-25,2021,,,,,
95,Agression Verbale,,2021-02-25,2021,,,,,
77,Vol,,2021-02-25,2021,,,,,
69,Tentative agression physique,,2021-02-25,2021,,,,,
69,Agression Verbale,,2021-02-25,2021,,,,,
77,Divers,,2021-02-25,2021,,,,,
92,Bagarre,,2021-02-24,2021,,,,,
93,Agression Physique,,2021-02-23,2021,,,,,
92,Agression sur un tiers,,2021-02-23,2021,,,,,
34,Rassemblements individus,,2021-02-23,2021,,,,,
59,Tentative agression physique,,2021-02-23,2021,,,,,
75,Vol sur un tiers,,2021-02-23,2021,,,,,
75,Clandestin,,2021-02-23,2021,,,,,
60,Covid-19,,2021-02-23,2021,,,,,
93,Tentative de braquage,,2021-02-22,2021,,,,,
38,Tentative de cambriolage,,2021-02-22,2021,,,,,
69,Divers,,2021-02-22,2021,,,,,
85,Cambriolage,,2021-02-21,2021,,,,,
38,Cyberattaque,,2021-02-21,2021,,,,,
69,Vol sur un tiers,,2021-02-21,2021,,,,,
57,SDF,,2021-02-21,2021,,,,,
13,Vandalisme,,2021-02-21,2021,,,,,
77,Agression Verbale,,2021-02-20,2021,,,,,
91,Vol sur un tiers,,2021-02-20,2021,,,,,
34,Vandalisme,,2021-02-20,2021,,,,,
35,Agression sur un tiers,,2021-02-20,2021,,,,,
68,Agression Verbale,,2021-02-19,2021,,,,,
92,Agression Physique,,2021-02-19,2021,,,,,
13,Vol,,2021-02-19,2021,,,,,
69,Braquage,,2021-02-18,2021,,,,,
44,Réquisition FO,,2021-02-18,2021,,,,,
33,Tentative de cambriolage,,2021-02-17,2021,,,,,
59,Réquisition FO,,2021-02-17,2021,,,,,
59,Agression Verbale,,2021-02-16,2021,,,,,
44,Réquisition FO,,2021-02-16,2021,,,,,
59,Agression Verbale,,2021-02-16,2021,,,,,
69,Agression Physique,,2021-02-15,2021,,,,,
59,Réquisition FO,,2021-02-15,2021,,,,,
59,Divers,,2021-02-15,2021,,,,,
94,Vandalisme,,2021-02-15,2021,,,,,
31,Vandalisme,,2021-02-15,2021,,,,,
95,Vol,,2021-02-15,2021,,,,,
94,Fraude GR,,2021-02-14,2021,,,,,
93,Agression Verbale,,2021-02-14,2021,,,,,
91,Agression Verbale,,2021-02-14,2021,,,,,
69,Tentative agression physique,,2021-02-14,2021,,,,,
37,Agression Verbale,,2021-02-14,2021,,,,,
44,Vol,,2021-02-14,2021,,,,,
94,Réquisition FO,,2021-02-13,2021,,,,,
34,Réquisition FO,,2021-02-13,2021,,,,,
71,Agression Verbale,,2021-02-13,2021,,,,,
75,Vol sur un tiers,,2021-02-12,2021,,,,,
75,Vol sur un tiers,,2021-02-12,2021,,,,,
94,Divers,,2021-02-12,2021,,,,,
31,Agression Verbale,,2021-02-12,2021,,,,,
63,Agression Verbale,,2021-02-12,2021,,,,,
40,Agression Verbale,,2021-02-12,2021,,,,,
83,Tentative de vol,,2021-02-12,2021,,,,,
91,Agression Verbale,,2021-02-11,2021,,,,,
50,Agression Verbale,,2021-02-11,2021,,,,,
76,Agression Verbale,,2021-02-11,2021,,,,,
95,Vol,,2021-02-11,2021,,,,,
56,Réquisition FO,,2021-02-11,2021,,,,,
60,Agression Verbale,,2021-02-11,2021,,,,,
75,Agression Physique,,2021-02-10,2021,,,,,
26,Réquisition FO,,2021-02-10,2021,,,,,
91,Vandalisme,,2021-02-10,2021,,,,,
94,Agression Verbale,,2021-02-09,2021,,,,,
75,Bagarre,,2021-02-09,2021,,,,,
75,Vol sur un tiers,,2021-02-08,2021,,,,,
13,Vol,,2021-02-08,2021,,,,,
1,Agression Verbale,,2021-02-08,2021,,,,,
69,Vol,,2021-02-07,2021,,,,,
93,Vol,,2021-02-06,2021,,,,,
75,Vol sur un tiers,,2021-02-06,2021,,,,,
25,Agression Verbale,,2021-02-06,2021,,,,,
75,Vol sur un tiers,,2021-02-06,2021,,,,,
92,Agression Verbale,,2021-02-06,2021,,,,,
92,Agression Verbale,,2021-02-06,2021,,,,,
34,Rassemblements individus,,2021-02-05,2021,,,,,
34,Agression Verbale,,2021-02-04,2021,,,,,
78,Tentative agression physique,,2021-02-04,2021,,,,,
53,Réquisition FO,,2021-02-04,2021,,,,,
76,Agression Verbale,,2021-02-03,2021,,,,,
76,Fraude faux billets,,2021-02-03,2021,,,,,
78,Agression Verbale,,2021-02-03,2021,,,,,
95,Agression Verbale,,2021-02-03,2021,,,,,
93,Vol sur un tiers,,2021-02-02,2021,,,,,
68,Agression Verbale,,2021-02-02,2021,,,,,
57,Covid-19,,2021-02-02,2021,,,,,
78,Agression Verbale,,2021-02-02,2021,,,,,
78,Agression sur un tiers,,2021-02-02,2021,,,,,
93,Tentative de cambriolage,,2021-02-01,2021,,,,,
28,Agression Verbale,,2021-02-01,2021,,,,,
90,Agression sur un tiers,,2021-01-31,2021,,,,,
71,Vol sur un tiers,,2021-01-31,2021,,,,,
1,Vandalisme,,2021-01-31,2021,,,,,
25,Braquage,,2021-01-30,2021,,,,,
78,Agression Verbale,,2021-01-30,2021,,,,,
59,Agression Verbale,,2021-01-30,2021,,,,,
75,Vol sur un tiers,,2021-01-30,2021,,,,,
94,Agression Verbale,,2021-01-30,2021,,,,,
2,Vol,,2021-01-30,2021,,,,,
95,Vandalisme,,2021-01-30,2021,,,,,
77,Agression Verbale,,2021-01-29,2021,,,,,
34,Vandalisme,,2021-01-29,2021,,,,,
52,Vol sur un tiers,,2021-01-29,2021,,,,,
95,Rassemblements véhicules,,2021-01-29,2021,,,,,
33,Vol,,2021-01-29,2021,,,,,
1,Vol,,2021-01-29,2021,,,,,
92,Vol Carburant,,2021-01-29,2021,,,,,
54,Agression Verbale,,2021-01-28,2021,,,,,
31,Agression Verbale,,2021-01-28,2021,,,,,
13,Divers,,2021-01-28,2021,,,,,
54,Vol,,2021-01-28,2021,,,,,
78,Agression sur un tiers,,2021-01-27,2021,,,,,
92,Divers,,2021-01-27,2021,,,,,
91,SDF,,2021-01-27,2021,,,,,
93,Vol,,2021-01-26,2021,,,,,
38,Agression Physique,,2021-01-26,2021,,,,,
91,SDF,,2021-01-26,2021,,,,,
51,Vol,,2021-01-25,2021,,,,,
75,Vol sur un tiers,,2021-01-25,2021,,,,,
84,Agression Verbale,,2021-01-25,2021,,,,,
95,Grivelerie tentative ag physique,,2021-01-25,2021,,,,,
13,Vol,,2021-01-25,2021,,,,,
51,Agression Verbale,,2021-01-25,2021,,,,,
54,Intrusion,,2021-01-24,2021,,,,,
2,Agression Verbale,,2021-01-24,2021,,,,,
94,Divers,,2021-01-24,2021,,,,,
95,Vandalisme,,2021-01-24,2021,,,,,
51,Agression Verbale,,2021-01-23,2021,,,,,
1,Vol,,2021-01-23,2021,,,,,
91,Agression Verbale,,2021-01-22,2021,,,,,
65,Agression Verbale,,2021-01-22,2021,,,,,
71,Agression Verbale,,2021-01-22,2021,,,,,
77,Tentative de vol,,2021-01-22,2021,,,,,
95,Divers,,2021-01-22,2021,,,,,
64,Réquisition FO,,2021-01-22,2021,,,,,
75,SDF,,2021-01-21,2021,,,,,
95,Vol,,2021-01-21,2021,,,,,
54,Tentative de vol,,2021-01-20,2021,,,,,
38,Vol,,2021-01-20,2021,,,,,
35,Cambriolage,,2021-01-19,2021,,,,,
75,Vol sur un tiers,,2021-01-19,2021,,,,,
77,Tentative de fraude autres,,2021-01-19,2021,,,,,
28,Vandalisme,,2021-01-19,2021,,,,,
67,Agression Verbale,,2021-01-18,2021,,,,,
91,Vol,,2021-01-18,2021,,,,,
77,Vol,,2021-01-18,2021,,,,,
76,Réquisition FO,,2021-01-18,2021,,,,,
75,Agression Verbale,,2021-01-17,2021,,,,,
95,Agression Verbale,,2021-01-17,2021,,,,,
93,Rassemblements individus,,2021-01-17,2021,,,,,
91,Vol,,2021-01-17,2021,,,,,
0,Divers,,2021-01-16,2021,,,,,
75,Vol sur un tiers,,2021-01-16,2021,,,,,
75,Vol sur un tiers,,2021-01-16,2021,,,,,
77,Agression Verbale,,2021-01-16,2021,,,,,
68,Agression Verbale,,2021-01-16,2021,,,,,
59,Cambriolage,,2021-01-15,2021,,,,,
75,Rassemblements individus,,2021-01-15,2021,,,,,
13,Vol,,2021-01-15,2021,,,,,
93,Rassemblements individus,,2021-01-14,2021,,,,,
77,Vol,,2021-01-13,2021,,,,,
93,Vol sur un tiers,,2021-01-13,2021,,,,,
13,Agression Verbale,,2021-01-13,2021,,,,,
79,Clandestin,,2021-01-13,2021,,,,,
76,Réquisition FO,,2021-01-13,2021,,,,,
95,Vol,,2021-01-12,2021,,,,,
93,SDF,,2021-01-11,2021,,,,,
93,Vol sur un tiers,,2021-01-11,2021,,,,,
67,Divers,,2021-01-11,2021,,,,,
95,Vandalisme,,2021-01-11,2021,,,,,
13,Vandalisme,,2021-01-10,2021,,,,,
72,Vol sur un tiers,,2021-01-10,2021,,,,,
69,Agression Verbale,,2021-01-10,2021,,,,,
33,Covid-19,,2021-01-09,2021,,,,,
63,Agression Verbale,,2021-01-09,2021,,,,,
79,Agression Verbale,,2021-01-09,2021,,,,,
22,Divers Médias,,2021-01-08,2021,,,,,
89,Agression Physique,,2021-01-08,2021,,,,,
95,Agression Verbale,,2021-01-07,2021,,,,,
75,Vol sur un tiers,,2021-01-07,2021,,,,,
78,Réquisition FO,,2021-01-07,2021,,,,,
95,Agression Verbale,,2021-01-07,2021,,,,,
33,Agression Verbale,,2021-01-07,2021,,,,,
88,Vol,,2021-01-07,2021,,,,,
91,Appel anonyme,,2021-01-07,2021,,,,,
68,Agression Physique,,2021-01-07,2021,,,,,
64,Vol,,2021-01-07,2021,,,,,
59,Covid-19,,2021-01-06,2021,,,,,
95,Vol,,2021-01-06,2021,,,,,
92,Agression Verbale,,2021-01-06,2021,,,,,
13,Vol,,2021-01-05,2021,,,,,
75,Vol sur un tiers,,2021-01-05,2021,,,,,
93,Agression Physique,,2021-01-05,2021,,,,,
92,Tentative de braquage,,2021-01-05,2021,,,,,
75,Vol sur un tiers,,2021-01-05,2021,,,,,
95,Agression Verbale,,2021-01-05,2021,,,,,
38,Déplacement caméra,,2021-01-04,2021,,,,,
75,Vol sur un tiers,,2021-01-04,2021,,,,,
10,Tentative agression physique,,2021-01-04,2021,,,,,
91,Agression sur un tiers,,2021-01-04,2021,,,,,
10,Agression Verbale,,2021-01-04,2021,,,,,
93,Vol sur un tiers,,2021-01-04,2021,,,,,
59,Vandalisme,,2021-01-04,2021,,,,,
33,Vol,,2021-01-03,2021,,,,,
69,Agression Verbale,,2021-01-03,2021,,,,,
54,Vol,,2021-01-02,2021,,,,,
24,Tentative agression physique,,2021-01-02,2021,,,,,
10,Agression Verbale,,2021-01-01,2021,,,,,
84,Agression Verbale,,2020-12-31,2020,,,,,
94,Réquisition FO,,2020-12-31,2020,,,,,
31,Covid-19,,2020-12-31,2020,,,,,
78,Agression Verbale,,2020-12-31,2020,,,,,
95,Vol sur un tiers,,2020-12-30,2020,,,,,
67,Agression Verbale,,2020-12-29,2020,,,,,
60,Cambriolage,,2020-12-29,2020,,,,,
95,Vol sur un tiers,,2020-12-29,2020,,,,,
62,Réquisition FO,,2020-12-28,2020,,,,,
13,Vol,,2020-12-28,2020,,,,,
95,Vol sur un tiers,,2020-12-28,2020,,,,,
78,Agression Verbale,,2020-12-27,2020,,,,,
69,Vandalisme,,2020-12-27,2020,,,,,
13,Vol,,2020-12-26,2020,,,,,
78,Fraude CB,,2020-12-26,2020,,,,,
33,Agression Verbale,,2020-12-26,2020,,,,,
44,Vandalisme,,2020-12-26,2020,,,,,
69,Agression chauffeur,,2020-12-24,2020,,,,,
71,Vol,,2020-12-24,2020,,,,,
78,Réquisition FO,,2020-12-22,2020,,,,,
13,Vol,,2020-12-22,2020,,,,,
74,Agression Verbale,,2020-12-22,2020,,,,,
31,Réquisition FO,,2020-12-22,2020,,,,,
74,Agression Verbale,,2020-12-22,2020,,,,,
13,Tentative de braquage,,2020-12-21,2020,,,,,
93,Agression Verbale,,2020-12-21,2020,,,,,
86,Agression Verbale,,2020-12-21,2020,,,,,
95,Agression Verbale,,2020-12-21,2020,,,,,
88,Vol,,2020-12-21,2020,,,,,
86,Agression Verbale,,2020-12-20,2020,,,,,
59,Bagarre,,2020-12-19,2020,,,,,
95,Agression Verbale,,2020-12-18,2020,,,,,
60,Installation MENS,,2020-12-18,2020,,,,,
75,Vol sur un tiers,,2020-12-18,2020,,,,,
91,Covid-19,,2020-12-18,2020,,,,,
77,Agression Verbale,,2020-12-17,2020,,,,,
91,Braquage,,2020-12-17,2020,,,,,
67,Vandalisme,,2020-12-17,2020,,,,,
75,Vol sur un tiers,,2020-12-17,2020,,,,,
75,Vol sur un tiers,,2020-12-17,2020,,,,,
93,Agression Verbale,,2020-12-17,2020,,,,,
62,Vol,,2020-12-16,2020,,,,,
92,Agression Verbale,,2020-12-16,2020,,,,,
63,Agression Verbale,,2020-12-15,2020,,,,,
40,Agression Verbale,,2020-12-15,2020,,,,,
91,Vol,,2020-12-15,2020,,,,,
64,Réquisition FO,,2020-12-15,2020,,,,,
59,Braquage,,2020-12-14,2020,,,,,
44,Tentative de cambriolage,,2020-12-14,2020,,,,,
75,Vol sur un tiers,,2020-12-14,2020,,,,,
41,Vol,,2020-12-13,2020,,,,,
77,Réquisition FO,,2020-12-11,2020,,,,,
60,Agression Verbale,,2020-12-11,2020,,,,,
45,Réquisition FO,,2020-12-11,2020,,,,,
31,Agression Verbale,,2020-12-10,2020,,,,,
13,Vol,,2020-12-10,2020,,,,,
14,Réquisition FO,,2020-12-09,2020,,,,,
76,Bagarre,,2020-12-09,2020,,,,,
57,Agression Verbale,,2020-12-09,2020,,,,,
13,Vandalisme,,2020-12-09,2020,,,,,
95,Agression Verbale,,2020-12-08,2020,,,,,
34,Tentative de cambriolage,,2020-12-08,2020,,,,,
94,Menaces de mort réitérées,,2020-12-07,2020,,,,,
52,Vol sur un tiers,,2020-12-07,2020,,,,,
31,Covid-19,,2020-12-07,2020,,,,,
75,Vol sur un tiers,,2020-12-06,2020,,,,,
92,Vol sur un tiers,,2020-12-05,2020,,,,,
60,Vol,,2020-12-05,2020,,,,,
13,Vol,,2020-12-05,2020,,,,,
80,Covid-19,,2020-12-05,2020,,,,,
94,Installation MENS,,2020-12-05,2020,,,,,
75,Vol sur un tiers,,2020-12-04,2020,,,,,
59,Tentative de vol,,2020-12-03,2020,,,,,
60,Agression Physique,,2020-12-02,2020,,,,,
75,Vol sur un tiers,,2020-12-01,2020,,,,,
91,Tentative de braquage,,2020-12-01,2020,,,,,
95,Tentative de cambriolage,,2020-11-30,2020,,,,,
59,Agression Verbale,,2020-11-28,2020,,,,,
79,Vol,,2020-11-27,2020,,,,,
60,Réquisition FO,,2020-11-27,2020,,,,,
13,Agression Verbale,,2020-11-27,2020,,,,,
22,Vandalisme,,2020-11-26,2020,,,,,
75,Vol,,2020-11-26,2020,,,,,
47,Réquisition FO,,2020-11-26,2020,,,,,
10,Vol,,2020-11-26,2020,,,,,
54,Vol,,2020-11-25,2020,,,,,
33,Cambriolage,,2020-11-25,2020,,,,,
31,Cambriolage,,2020-11-24,2020,,,,,
94,Agression Verbale,,2020-11-24,2020,,,,,
93,Vol sur un tiers,,2020-11-24,2020,,,,,
33,Tentative agression physique,,2020-11-23,2020,,,,,
30,Agression Verbale,,2020-11-22,2020,,,,,
59,Vol,,2020-11-22,2020,,,,,
60,Vol,,2020-11-20,2020,,,,,
53,Braquage,,2020-11-19,2020,,,,,
67,Vandalisme,,2020-11-19,2020,,,,,
59,Agression Verbale,,2020-11-19,2020,,,,,
31,Réquisition FO,,2020-11-19,2020,,,,,
38,Réquisition FO,,2020-11-18,2020,,,,,
92,Réquisition FO,,2020-11-17,2020,,,,,
57,Cambriolage,,2020-11-16,2020,,,,,
51,Braquage,,2020-11-15,2020,,,,,
62,Vol,,2020-11-15,2020,,,,,
62,Vandalisme,,2020-11-14,2020,,,,,
59,Divers,,2020-11-12,2020,,,,,
62,Divers Médias,,2020-11-12,2020,,,,,
76,Cambriolage,,2020-11-11,2020,,,,,
68,Agression Verbale,,2020-11-11,2020,,,,,
92,Agression Verbale,,2020-11-11,2020,,,,,
31,Agression Verbale,,2020-11-11,2020,,,,,
54,Agression Verbale,,2020-11-10,2020,,,,,
60,Agression Verbale,,2020-11-09,2020,,,,,
76,Vandalisme,,2020-11-09,2020,,,,,
76,Vandalisme,,2020-11-09,2020,,,,,
38,Vol,,2020-11-08,2020,,,,,
92,Vol,,2020-11-07,2020,,,,,
78,Tentative de braquage,,2020-11-07,2020,,,,,
77,Vol sur un tiers,,2020-11-07,2020,,,,,
51,Vandalisme,,2020-11-06,2020,,,,,
60,Réquisition FO,,2020-11-05,2020,,,,,
93,Fraude GR,,2020-11-04,2020,,,,,
91,Vol,,2020-11-04,2020,,,,,
54,Vol,,2020-11-03,2020,,,,,
77,Cambriolage,,2020-11-03,2020,,,,,
83,Cambriolage,,2020-11-03,2020,,,,,
51,Agression Verbale,,2020-11-03,2020,,,,,
92,Agression Verbale,,2020-11-03,2020,,,,,
44,Agression Verbale,,2020-11-03,2020,,,,,
47,Vol Carburant,,2020-11-02,2020,,,,,
60,Réquisition FO,,2020-11-02,2020,,,,,
52,Vandalisme,,2020-11-02,2020,,,,,
95,Vandalisme,,2020-11-02,2020,,,,,
91,SDF,,2020-11-01,2020,,,,,
76,Agression Verbale,,2020-10-31,2020,,,,,
62,Covid-19,,2020-10-31,2020,,,,,
89,Covid-19,,2020-10-31,2020,,,,,
94,Agression Verbale,,2020-10-30,2020,,,,,
75,Vol sur un tiers,,2020-10-30,2020,,,,,
75,Fraude GR,,2020-10-30,2020,,,,,
34,Covid-19,,2020-10-30,2020,,,,,
33,Agression Physique,,2020-10-30,2020,,,,,
75,Covid-19,,2020-10-30,2020,,,,,
92,Agression Verbale,,2020-10-30,2020,,,,,
42,Braquage,,2020-10-29,2020,,,,,
60,Agression Verbale,,2020-10-29,2020,,,,,
75,Vol sur un tiers,,2020-10-29,2020,,,,,
21,Vol,,2020-10-29,2020,,,,,
72,Vol,,2020-10-29,2020,,,,,
72,Vol,,2020-10-29,2020,,,,,
34,Réquisition FO,,2020-10-28,2020,,,,,
91,Agression Verbale,,2020-10-28,2020,,,,,
55,Covid-19,,2020-10-28,2020,,,,,
30,Divers,,2020-10-28,2020,,,,,
95,Vol,,2020-10-27,2020,,,,,
68,Covid-19,,2020-10-27,2020,,,,,
68,Covid-19,,2020-10-27,2020,,,,,
74,Covid-19,,2020-10-27,2020,,,,,
78,Réquisition FO,,2020-10-27,2020,,,,,
33,Agression Verbale,,2020-10-26,2020,,,,,
93,Réquisition FO,,2020-10-26,2020,,,,,
78,Agression Verbale,,2020-10-26,2020,,,,,
75,Vol sur un tiers,,2020-10-26,2020,,,,,
51,Covid-19,,2020-10-26,2020,,,,,
69,Divers,,2020-10-26,2020,,,,,
64,Covid-19,,2020-10-26,2020,,,,,
91,Covid-19,,2020-10-26,2020,,,,,
71,Covid-19,,2020-10-26,2020,,,,,
44,Agression Physique,,2020-10-25,2020,,,,,
78,Divers,,2020-10-24,2020,,,,,
79,Covid-19,,2020-10-24,2020,,,,,
45,Covid-19,,2020-10-24,2020,,,,,
76,Covid-19,,2020-10-24,2020,,,,,
68,Covid-19,,2020-10-24,2020,,,,,
74,Covid-19,,2020-10-24,2020,,,,,
59,Tentative agression physique,,2020-10-23,2020,,,,,
95,Réquisition FO,,2020-10-23,2020,,,,,
94,Agression Verbale,,2020-10-23,2020,,,,,
91,Agression Physique,,2020-10-23,2020,,,,,
19,Covid-19,,2020-10-23,2020,,,,,
2,Covid-19,,2020-10-23,2020,,,,,
79,Covid-19,,2020-10-23,2020,,,,,
57,Covid-19,,2020-10-23,2020,,,,,
93,Covid-19,,2020-10-23,2020,,,,,
2,Covid-19,,2020-10-23,2020,,,,,
77,Agression Verbale,,2020-10-22,2020,,,,,
51,Covid-19,,2020-10-22,2020,,,,,
33,Vandalisme,,2020-10-22,2020,,,,,
34,Covid-19,,2020-10-22,2020,,,,,
57,Covid-19,,2020-10-22,2020,,,,,
1,Covid-19,,2020-10-22,2020,,,,,
93,Réquisition FO,,2020-10-21,2020,,,,,
74,Covid-19,,2020-10-21,2020,,,,,
38,Vol,,2020-10-21,2020,,,,,
93,Covid-19,,2020-10-21,2020,,,,,
57,Covid-19,,2020-10-21,2020,,,,,
93,Covid-19,,2020-10-21,2020,,,,,
71,Covid-19,,2020-10-21,2020,,,,,
71,Covid-19,,2020-10-21,2020,,,,,
66,Cambriolage,,2020-10-20,2020,,,,,
76,Covid-19,,2020-10-20,2020,,,,,
75,Vol sur un tiers,,2020-10-20,2020,,,,,
76,Vol,,2020-10-20,2020,,,,,
76,Covid-19,,2020-10-20,2020,,,,,
91,Covid-19,,2020-10-20,2020,,,,,
59,Vol,,2020-10-20,2020,,,,,
4,Covid-19,,2020-10-20,2020,,,,,
69,Covid-19,,2020-10-20,2020,,,,,
1,Covid-19,,2020-10-20,2020,,,,,
19,Covid-19,,2020-10-20,2020,,,,,
37,Covid-19,,2020-10-20,2020,,,,,
88,Covid-19,,2020-10-19,2020,,,,,
69,Covid-19,,2020-10-19,2020,,,,,
93,Covid-19,,2020-10-19,2020,,,,,
69,Covid-19,,2020-10-19,2020,,,,,
49,Agression Verbale,,2020-10-18,2020,,,,,
93,Agression Verbale,,2020-10-18,2020,,,,,
13,Covid-19,,2020-10-18,2020,,,,,
27,Covid-19,,2020-10-18,2020,,,,,
91,Covid-19,,2020-10-18,2020,,,,,
13,Covid-19,,2020-10-18,2020,,,,,
93,Agression Physique,,2020-10-17,2020,,,,,
13,Cambriolage,,2020-10-17,2020,,,,,
93,Agression Verbale,,2020-10-16,2020,,,,,
95,Bagarre,,2020-10-16,2020,,,,,
58,Covid-19,,2020-10-16,2020,,,,,
31,Réquisition FO,,2020-10-15,2020,,,,,
77,Covid-19,,2020-10-15,2020,,,,,
4,Covid-19,,2020-10-15,2020,,,,,
92,Agression Verbale,,2020-10-14,2020,,,,,
11,Réquisition FO,,2020-10-14,2020,,,,,
69,Agression Verbale,,2020-10-14,2020,,,,,
27,Covid-19,,2020-10-14,2020,,,,,
78,Vol,,2020-10-14,2020,,,,,
51,Vandalisme,,2020-10-13,2020,,,,,
60,Installation MENS,,2020-10-13,2020,,,,,
14,Agression Verbale,,2020-10-13,2020,,,,,
59,Réquisition FO,,2020-10-13,2020,,,,,
34,Déplacement caméra,,2020-10-13,2020,,,,,
82,Covid-19,,2020-10-13,2020,,,,,
36,Covid-19,,2020-10-13,2020,,,,,
13,Vol,,2020-10-12,2020,,,,,
58,Covid-19,,2020-10-12,2020,,,,,
60,Agression Verbale,,2020-10-11,2020,,,,,
92,Bagarre,,2020-10-10,2020,,,,,
69,Covid-19,,2020-10-10,2020,,,,,
14,Agression Verbale,,2020-10-10,2020,,,,,
77,Covid-19,,2020-10-10,2020,,,,,
13,Covid-19,,2020-10-10,2020,,,,,
69,Agression Verbale,,2020-10-10,2020,,,,,
60,Covid-19,,2020-10-10,2020,,,,,
71,Agression Verbale,,2020-10-09,2020,,,,,
89,Vol,,2020-10-09,2020,,,,,
38,Covid-19,,2020-10-09,2020,,,,,
21,Vol,,2020-10-09,2020,,,,,
34,Covid-19,,2020-10-09,2020,,,,,
56,Covid-19,,2020-10-09,2020,,,,,
13,Vol,,2020-10-08,2020,,,,,
59,Vandalisme,,2020-10-08,2020,,,,,
49,Agression Verbale,,2020-10-08,2020,,,,,
31,Agression Verbale,,2020-10-08,2020,,,,,
92,Agression Verbale,,2020-10-08,2020,,,,,
44,Covid-19,,2020-10-08,2020,,,,,
56,Covid-19,,2020-10-08,2020,,,,,
59,Agression Verbale,,2020-10-07,2020,,,,,
78,Agression Verbale,,2020-10-07,2020,,,,,
91,Réquisition FO,,2020-10-07,2020,,,,,
44,Covid-19,,2020-10-07,2020,,,,,
92,Agression Verbale,,2020-10-07,2020,,,,,
45,Réquisition FO,,2020-10-07,2020,,,,,
2,Agression Verbale,,2020-10-07,2020,,,,,
54,Vol Carburant,,2020-10-06,2020,,,,,
94,Réquisition FO,,2020-10-06,2020,,,,,
13,Vol,,2020-10-05,2020,,,,,
77,Agression Physique,,2020-10-05,2020,,,,,
82,Covid-19,,2020-10-05,2020,,,,,
59,Agression Verbale,,2020-10-04,2020,,,,,
59,Clandestin,,2020-10-03,2020,,,,,
95,Agression Verbale,,2020-10-03,2020,,,,,
45,Covid-19,,2020-10-03,2020,,,,,
82,Covid-19,,2020-10-03,2020,,,,,
78,Agression Verbale,,2020-10-02,2020,,,,,
75,Covid-19,,2020-10-02,2020,,,,,
13,Vol,,2020-10-02,2020,,,,,
83,Vandalisme,,2020-10-02,2020,,,,,
74,Réquisition FO,,2020-10-02,2020,,,,,
